metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.01_0.4_0.8_0_singlekalman,48.106,33.275,69.755,78.067,34.791,77.282,75.987,82.751,73.765,59.98,78.956,47.357,-34.992,80.484,-34.742,94.821,42.258,90.476,9.5238,0,11755,642,16062,31,38,4,0,47,-53.498,54.265,88.013,39.224,10911,1486,16906,27817,12397,111,42
macaques_0.01_0.4_0.8_1_doublekalman,69.222,67.256,71.505,74.135,77.551,75.008,82.84,83.297,72.797,86.584,80.2,69.44,83.206,80.957,83.383,89.489,93.612,78.571,19.048,2.381,11094,1303,757,22,33,8,1,27,66.164,84.287,82.431,86.229,10219,2178,1632,11851,12397,71,42
macaques_0.01_0.4_0.8_1_singlekalman,47.351,33.25,67.645,78.153,34.744,75.432,74.257,82.749,72.676,58.893,79.013,46.534,-35.896,80.4,-35.67,94.636,42.071,88.095,11.905,0,11732,665,16154,28,37,5,0,43,-54.444,53.05,86.19,38.317,10685,1712,17201,27886,12397,114,42
macaques_0.01_0.4_0.9_0.1_doublekalman,70.73,67.963,73.862,74.366,78.275,77.266,83.867,83.38,74.105,88.393,80.406,71.073,83.77,80.986,83.907,89.457,94.159,80.952,16.667,2.381,11090,1307,688,17,34,7,1,28,66.761,87.098,84.924,89.387,10528,1869,1250,11778,12397,71,42
macaques_0.01_0.4_0.9_0.1_singlekalman,48.778,34.176,69.816,78.13,35.773,78.164,75.657,82.823,73.83,60.895,79.002,48.109,-28.959,80.49,-28.765,94.821,43.415,90.476,9.5238,0,11755,642,15321,24,38,4,0,42,-47.458,55.937,89.054,40.774,11040,1357,16036,27076,12397,108,42
macaques_0.01_0.4_0.9_0.2_doublekalman,70.786,68.282,73.631,74.28,78.766,77.021,84.134,83.334,73.947,88.619,80.313,71.173,84.287,80.967,84.448,89.376,94.774,80.952,16.667,2.381,11080,1317,611,20,34,7,1,30,67.275,87.205,84.722,89.838,10503,1894,1188,11691,12397,71,42
macaques_0.01_0.4_0.9_0.2_singlekalman,48.751,34.513,69.07,78.262,36.117,77.485,75.08,82.873,73.494,60.701,79.136,48.036,-27.539,80.479,-27.337,94.676,43.692,88.095,11.905,0,11737,660,15126,25,37,5,0,43,-46.021,55.996,88.667,40.919,10992,1405,15871,26863,12397,109,42
macaques_0.01_0.4_0.9_0.3_doublekalman,70.749,68.267,73.576,74.517,78.486,76.953,84.079,83.322,74.036,88.605,80.283,71.135,84.214,80.963,84.424,89.683,94.46,80.952,16.667,2.381,11118,1279,652,26,34,7,1,31,67.141,86.978,84.779,89.295,10510,1887,1260,11770,12397,72,42
macaques_0.01_0.4_0.9_0.3_singlekalman,48.834,34.027,70.293,78.088,35.622,78.212,76.006,82.814,74.06,60.849,78.861,47.986,-30.072,80.488,-29.846,94.684,43.193,88.095,11.905,0,11738,659,15438,28,37,5,0,44,-48.547,55.684,88.876,40.543,11018,1379,16158,27176,12397,110,42
macaques_0.01_0.4_0.9_0.4_doublekalman,70.995,68.372,73.969,74.523,78.62,77.288,84.328,83.329,74.237,88.911,80.298,71.394,84.424,80.98,84.577,89.683,94.613,80.952,16.667,2.381,11118,1279,633,19,34,7,1,29,67.366,87.428,85.15,89.831,10556,1841,1195,11751,12397,71,42
